antecedents,consequents,antecedent support,consequent support,support,confidence,lift,representativity,leverage,conviction,zhangs_metric,jaccard,certainty,kulczynski
"frozenset({'Low', 'SF', 'udp', 'domain_u'})","frozenset({'Zero', 'normal'})",0.0722451571927596,0.4732851698952048,0.06950619244204509,0.962087912087912,2.0327869396392417,1.0,0.035313630945964083,13.893057837546742,0.5476280002537364,0.14601400933955969,0.9280216053446889,0.5544734620407689
frozenset({'domain_u'}),"frozenset({'Zero', 'normal'})",0.0722451571927596,0.4732851698952048,0.06950619244204509,0.962087912087912,2.0327869396392417,1.0,0.035313630945964083,13.893057837546742,0.5476280002537364,0.14601400933955969,0.9280216053446889,0.5544734620407689
"frozenset({'udp', 'domain_u'})","frozenset({'Zero', 'normal'})",0.0722451571927596,0.4732851698952048,0.06950619244204509,0.962087912087912,2.0327869396392417,1.0,0.035313630945964083,13.893057837546742,0.5476280002537364,0.14601400933955969,0.9280216053446889,0.5544734620407689
"frozenset({'SF', 'domain_u'})","frozenset({'Zero', 'normal'})",0.0722451571927596,0.4732851698952048,0.06950619244204509,0.962087912087912,2.0327869396392417,1.0,0.035313630945964083,13.893057837546742,0.5476280002537364,0.14601400933955969,0.9280216053446889,0.5544734620407689
"frozenset({'Low', 'udp', 'domain_u'})","frozenset({'Zero', 'normal'})",0.0722451571927596,0.4732851698952048,0.06950619244204509,0.962087912087912,2.0327869396392417,1.0,0.035313630945964083,13.893057837546742,0.5476280002537364,0.14601400933955969,0.9280216053446889,0.5544734620407689
"frozenset({'SF', 'udp', 'domain_u'})","frozenset({'Zero', 'normal'})",0.0722451571927596,0.4732851698952048,0.06950619244204509,0.962087912087912,2.0327869396392417,1.0,0.035313630945964083,13.893057837546742,0.5476280002537364,0.14601400933955969,0.9280216053446889,0.5544734620407689
"frozenset({'Low', 'domain_u'})","frozenset({'Zero', 'normal'})",0.0722451571927596,0.4732851698952048,0.06950619244204509,0.962087912087912,2.0327869396392417,1.0,0.035313630945964083,13.893057837546742,0.5476280002537364,0.14601400933955969,0.9280216053446889,0.5544734620407689
"frozenset({'Low', 'SF', 'domain_u'})","frozenset({'Zero', 'normal'})",0.0722451571927596,0.4732851698952048,0.06950619244204509,0.962087912087912,2.0327869396392417,1.0,0.035313630945964083,13.893057837546742,0.5476280002537364,0.14601400933955969,0.9280216053446889,0.5544734620407689
frozenset({'http'}),"frozenset({'Zero', 'Low', 'normal'})",0.31768021594156876,0.4269212448396316,0.2748491584630041,0.865175559165313,2.026546042444683,1.0,0.1392247252123066,4.250555400878987,0.742393214676308,0.5850937975325333,0.7647366271727203,0.7544845717723356
"frozenset({'http', 'tcp'})","frozenset({'Zero', 'Low', 'normal'})",0.31768021594156876,0.4269212448396316,0.2748491584630041,0.865175559165313,2.026546042444683,1.0,0.1392247252123066,4.250555400878987,0.742393214676308,0.5850937975325333,0.7647366271727203,0.7544845717723356
frozenset({'http'}),"frozenset({'Zero', 'Low', 'normal', 'SF'})",0.31768021594156876,0.4235471578278819,0.27242775484280723,0.8575534174684493,2.024694066810232,1.0,0.13787520228260802,4.046800084125842,0.7417317122838973,0.5811176968670618,0.7528911784096662,0.7503793329141684
"frozenset({'http', 'tcp'})","frozenset({'Zero', 'Low', 'normal', 'SF'})",0.31768021594156876,0.4235471578278819,0.27242775484280723,0.8575534174684493,2.024694066810232,1.0,0.13787520228260802,4.046800084125842,0.7417317122838973,0.5811176968670618,0.7528911784096662,0.7503793329141684
"frozenset({'Zero', 'http', 'SF', 'tcp'})","frozenset({'Low', 'normal'})",0.2793347094315656,0.48170053985392186,0.27242775484280723,0.9752735540713372,2.0246470024033894,1.0,0.1378720745096837,20.961340810620403,0.702249362177564,0.5575595093021366,0.9522931281431513,0.7704138680945891
"frozenset({'Zero', 'http', 'SF'})","frozenset({'Low', 'normal'})",0.2793347094315656,0.48170053985392186,0.27242775484280723,0.9752735540713372,2.0246470024033894,1.0,0.1378720745096837,20.961340810620403,0.702249362177564,0.5575595093021366,0.9522931281431513,0.7704138680945891
"frozenset({'http', 'SF', 'tcp'})","frozenset({'Low', 'normal'})",0.2819942838996507,0.48170053985392186,0.27480946332168943,0.9745213963963963,2.023085539185663,1.0,0.13897266453150758,20.342537927501283,0.70431963962212,0.5621143228320884,0.950841925252203,0.7725099771433981
"frozenset({'http', 'SF'})","frozenset({'Low', 'normal'})",0.2819942838996507,0.48170053985392186,0.27480946332168943,0.9745213963963963,2.023085539185663,1.0,0.13897266453150758,20.342537927501283,0.70431963962212,0.5621143228320884,0.950841925252203,0.7725099771433981
"frozenset({'Normal', 'Medium', 'tcp'})","frozenset({'http', 'normal'})",0.16370276278183551,0.3002540489044141,0.09939663385201651,0.6071774975751697,2.0222125223312633,1.0,0.05024421650993157,1.7813285816778988,0.6044407550539224,0.2726480836236934,0.43862125702936666,0.46910963720641086
"frozenset({'smtp', 'Normal', 'SF', 'tcp'})","frozenset({'Low', 'normal'})",0.05366783105747856,0.48170053985392186,0.05223880597014925,0.9733727810650887,2.0207010383676733,1.0,0.026386982776972753,19.465024169930473,0.5337684359764182,0.108125872976748,0.9486258022969836,0.5409097115049383
"frozenset({'smtp', 'Normal', 'SF'})","frozenset({'Low', 'normal'})",0.05366783105747856,0.48170053985392186,0.05223880597014925,0.9733727810650887,2.0207010383676733,1.0,0.026386982776972753,19.465024169930473,0.5337684359764182,0.108125872976748,0.9486258022969836,0.5409097115049383
frozenset({'http'}),"frozenset({'Normal', 'normal', 'tcp'})",0.31768021594156876,0.3201413147030803,0.20546205144490315,0.6467574659502686,2.020224932699215,1.0,0.10375948945821087,1.9246229424942511,0.7401303990735602,0.4752111641571796,0.48041770784253907,0.6442714794103482
"frozenset({'Normal', 'Medium'})","frozenset({'Zero', 'http', 'normal', 'tcp'})",0.16481422673864718,0.2977929501429025,0.0991187678628136,0.6013969171483623,2.019513614609643,1.0,0.050038253056790605,1.76166989184693,0.6044538617443594,0.2726875614284154,0.4323567629622127,0.4671207459642105
"frozenset({'Normal', 'Medium'})","frozenset({'Zero', 'http', 'normal'})",0.16481422673864718,0.2977929501429025,0.0991187678628136,0.6013969171483623,2.019513614609643,1.0,0.050038253056790605,1.76166989184693,0.6044538617443594,0.2726875614284154,0.4323567629622127,0.4671207459642105
"frozenset({'smtp', 'SF'})","frozenset({'Low', 'normal'})",0.053906001905366784,0.48170053985392186,0.05243728167672277,0.9727540500736377,2.019416566086121,1.0,0.02647073145754105,19.022990996712807,0.5335701000809472,0.10852776864935919,0.9474320310526981,0.5408063616664027
"frozenset({'smtp', 'SF', 'tcp'})","frozenset({'Low', 'normal'})",0.053906001905366784,0.48170053985392186,0.05243728167672277,0.9727540500736377,2.019416566086121,1.0,0.02647073145754105,19.022990996712807,0.5335701000809472,0.10852776864935919,0.9474320310526981,0.5408063616664027
"frozenset({'Zero', 'Medium', 'http', 'SF'})","frozenset({'Normal', 'normal', 'tcp'})",0.15294537948555098,0.3201413147030803,0.09880120673229596,0.6459901375551518,2.0178280899304877,1.0,0.04983707186603014,1.9204512569274423,0.5954960060359118,0.2639728497189522,0.479289049179038,0.4773038102530873
"frozenset({'Zero', 'http'})","frozenset({'Normal', 'normal', 'tcp'})",0.3149015560495395,0.3201413147030803,0.20331851381390917,0.6456573805622086,2.0167886833382713,1.0,0.10250551565816385,1.9186477945430327,0.7358974992454236,0.4709452004413387,0.4787995989445412,0.6403736375842661
"frozenset({'Medium', 'SF'})","frozenset({'Zero', 'normal', 'tcp'})",0.22979517307081612,0.3798031120990791,0.17600825658939345,0.765935394714113,2.0166643461160048,1.0,0.088731334711751,2.649682497460097,0.6545423284687061,0.40593243614391644,0.6225962918355052,0.6146775635777922
"frozenset({'Medium', 'Low'})","frozenset({'Normal', 'normal'})",0.1879961892664338,0.36876786281359164,0.13976659256906954,0.7434543918918918,2.01604984289995,1.0,0.07043963963618727,2.4605065034689946,0.6206627490212642,0.3351737267967634,0.5935796151767411,0.5612320398641375
"frozenset({'Medium', 'Low', 'tcp'})","frozenset({'Normal', 'normal'})",0.1879961892664338,0.36876786281359164,0.13976659256906954,0.7434543918918918,2.01604984289995,1.0,0.07043963963618727,2.4605065034689946,0.6206627490212642,0.3351737267967634,0.5935796151767411,0.5612320398641375
"frozenset({'Normal', 'Medium', 'SF'})","frozenset({'Zero', 'normal', 'tcp'})",0.16124166402032392,0.3798031120990791,0.12345188948872658,0.7656326932545544,2.015867350383438,1.0,0.06221180369377345,2.6462602506864927,0.6008114519975104,0.29562737642585546,0.6221082186679937,0.5453372496373107
"frozenset({'Medium', 'http', 'SF'})","frozenset({'Zero', 'normal'})",0.1535011114639568,0.4732851698952048,0.14643537630993966,0.9539694853891906,2.0156335885200445,1.0,0.07378557669161809,11.442731730422711,0.5952495505633332,0.3048508387736551,0.9126082806484654,0.6316857407655506
"frozenset({'Medium', 'http', 'SF', 'tcp'})","frozenset({'Zero', 'normal'})",0.1535011114639568,0.4732851698952048,0.14643537630993966,0.9539694853891906,2.0156335885200445,1.0,0.07378557669161809,11.442731730422711,0.5952495505633332,0.3048508387736551,0.9126082806484654,0.6316857407655506
"frozenset({'Medium', 'http', 'SF'})","frozenset({'Normal', 'normal', 'tcp'})",0.1535011114639568,0.3201413147030803,0.09903937758018419,0.6452029997414016,2.015369370053985,1.0,0.04989732994772898,1.916190623938184,0.5951727135396233,0.26438486807248074,0.47813125296230446,0.4772822190275514
"frozenset({'Medium', 'Low', 'SF', 'tcp'})","frozenset({'Zero', 'Normal', 'normal'})",0.18648777389647508,0.30898697999364877,0.1160685932041918,0.6223925074499786,2.0143001089002905,1.0,0.05844629914218156,1.8299769830833357,0.6189822732808787,0.30592174094998953,0.45354503950366853,0.4990174253591106
"frozenset({'Medium', 'Low', 'SF'})","frozenset({'Zero', 'Normal', 'normal'})",0.18648777389647508,0.30898697999364877,0.1160685932041918,0.6223925074499786,2.0143001089002905,1.0,0.05844629914218156,1.8299769830833357,0.6189822732808787,0.30592174094998953,0.45354503950366853,0.4990174253591106
"frozenset({'Normal', 'http', 'SF', 'tcp'})","frozenset({'Zero', 'normal'})",0.1881549698316926,0.4732851698952048,0.17934264845982853,0.9531645569620253,2.0139328624496637,1.0,0.09029169159640876,11.246073399534811,0.6201418980184615,0.37200494030465214,0.9110800752873117,0.6660480169696481
"frozenset({'Normal', 'http', 'SF'})","frozenset({'Zero', 'normal'})",0.1881549698316926,0.4732851698952048,0.17934264845982853,0.9531645569620253,2.0139328624496637,1.0,0.09029169159640876,11.246073399534811,0.6201418980184615,0.37200494030465214,0.9110800752873117,0.6660480169696481
"frozenset({'Medium', 'Low', 'SF', 'tcp'})","frozenset({'Normal', 'normal'})",0.18648777389647508,0.36876786281359164,0.13833756748174023,0.7418050234142187,2.011577195893541,1.0,0.06956686966107281,2.444788607173739,0.6181562185888049,0.3318099590593163,0.5909666802824172,0.5584697883486593
"frozenset({'Medium', 'Low', 'SF'})","frozenset({'Normal', 'normal'})",0.18648777389647508,0.36876786281359164,0.13833756748174023,0.7418050234142187,2.011577195893541,1.0,0.06956686966107281,2.444788607173739,0.6181562185888049,0.3318099590593163,0.5909666802824172,0.5584697883486593
"frozenset({'Medium', 'Low', 'tcp'})","frozenset({'Zero', 'Normal', 'normal'})",0.1879961892664338,0.30898697999364877,0.11674341060654175,0.6209881756756757,2.009755154370712,1.0,0.058655035834791966,1.8231964694986513,0.6187494988455662,0.30702578557260674,0.4515127597438891,0.49940724302797146
"frozenset({'Medium', 'Low'})","frozenset({'Zero', 'Normal', 'normal'})",0.1879961892664338,0.30898697999364877,0.11674341060654175,0.6209881756756757,2.009755154370712,1.0,0.058655035834791966,1.8231964694986513,0.6187494988455662,0.30702578557260674,0.4515127597438891,0.49940724302797146
"frozenset({'http', 'SF'})","frozenset({'Normal', 'normal', 'tcp'})",0.2819942838996507,0.3201413147030803,0.18140679580819308,0.6432995495495495,2.0094237138564477,1.0,0.09112877502180522,1.9059653118979152,0.6996391093578973,0.4311727521464289,0.47533147966673966,0.6049727753947376
"frozenset({'Normal', 'Medium'})","frozenset({'http', 'normal', 'tcp'})",0.16481422673864718,0.3002540489044141,0.09939663385201651,0.603082851637765,2.008575250986062,1.0,0.04991049495668755,1.7629521777602386,0.6012251120640436,0.27181936604429,0.43276963912290534,0.4670623142377085
"frozenset({'Normal', 'Medium'})","frozenset({'http', 'normal'})",0.16481422673864718,0.3002540489044141,0.09939663385201651,0.603082851637765,2.008575250986062,1.0,0.04991049495668755,1.7629521777602386,0.6012251120640436,0.27181936604429,0.43276963912290534,0.4670623142377085
"frozenset({'Zero', 'High', 'Medium'})","frozenset({'normal', 'tcp'})",0.06244045728802795,0.4239838043823436,0.053151794220387426,0.8512396694214877,2.0077174189744516,1.0,0.026678051592036102,3.8721088705409135,0.5353493998784095,0.12267521759047183,0.7417427987089874,0.4883012315836958
"frozenset({'Zero', 'Medium', 'http'})","frozenset({'Normal', 'normal', 'tcp'})",0.1542950142902509,0.3201413147030803,0.0991187678628136,0.6423977360432209,2.0066067906262646,1.0,0.04972255913580211,1.9011587839921773,0.5931693295977702,0.26409307244844,0.47400500767214465,0.47600357973890745
"frozenset({'Zero', 'http', 'SF'})","frozenset({'Normal', 'normal', 'tcp'})",0.2793347094315656,0.3201413147030803,0.17934264845982853,0.6420349580787268,2.005473609909397,1.0,0.0899160673402042,1.899232063689728,0.6956969819549795,0.4268707482993197,0.47347139977341535,0.6011166730877205
"frozenset({'High', 'Medium'})","frozenset({'normal', 'tcp'})",0.06470308034296603,0.4239838043823436,0.05497777072086377,0.8496932515337423,2.0040700676564027,1.0,0.027544712561796594,3.8322710157419584,0.5356752918868016,0.12676185246201718,0.739058120917789,0.48968137906712395
"frozenset({'Medium', 'http'})","frozenset({'Normal', 'normal', 'tcp'})",0.15493013655128612,0.3201413147030803,0.09939663385201651,0.64155777606969,2.0039830743642444,1.0,0.04979709624936001,1.8967036802815425,0.5928430430330682,0.26458157227387996,0.472769515662266,0.47601757371370423
"frozenset({'High', 'http'})","frozenset({'Zero', 'normal', 'SF'})",0.13329628453477294,0.44391076532232454,0.1185693871070181,0.8895175699821323,2.0038206762934703,1.0,0.05939773142456471,5.033282075600095,0.5779983850509853,0.2585251860827419,0.8013224800478176,0.578309710503004
"frozenset({'High', 'http', 'tcp'})","frozenset({'Zero', 'normal', 'SF'})",0.13329628453477294,0.44391076532232454,0.1185693871070181,0.8895175699821323,2.0038206762934703,1.0,0.05939773142456471,5.033282075600095,0.5779983850509853,0.2585251860827419,0.8013224800478176,0.578309710503004
"frozenset({'Medium', 'SF', 'tcp'})","frozenset({'Normal', 'Low', 'normal'})",0.21292473801206732,0.3244283899650683,0.13833756748174023,0.6497017151379567,2.0026043812254257,1.0,0.06925873754475124,1.9285609985244136,0.636089422114836,0.34669717469160355,0.4814786772287094,0.5380528641760993
"frozenset({'Medium', 'http', 'tcp'})","frozenset({'Zero', 'normal'})",0.15493013655128612,0.4732851698952048,0.146792632581772,0.9474763002818345,2.0019141958148094,1.0,0.07346649658220926,10.028136497068372,0.592232799937993,0.3049142480211082,0.9002805755294275,0.6288165700016906
"frozenset({'Medium', 'http'})","frozenset({'Zero', 'normal'})",0.15493013655128612,0.4732851698952048,0.146792632581772,0.9474763002818345,2.0019141958148094,1.0,0.07346649658220926,10.028136497068372,0.592232799937993,0.3049142480211082,0.9002805755294275,0.6288165700016906
"frozenset({'Zero', 'Normal', 'http', 'SF'})","frozenset({'Low', 'normal'})",0.18581295649412513,0.48170053985392186,0.1791044776119403,0.9638966032898952,2.001028696339435,1.0,0.08959827615686691,14.355974987833056,0.6144252059351649,0.3667100130039011,0.9303425924851834,0.6678568306931553
"frozenset({'Zero', 'Normal', 'SF', 'tcp', 'http'})","frozenset({'Low', 'normal'})",0.18581295649412513,0.48170053985392186,0.1791044776119403,0.9638966032898952,2.001028696339435,1.0,0.08959827615686691,14.355974987833056,0.6144252059351649,0.3667100130039011,0.9303425924851834,0.6678568306931553
"frozenset({'High', 'tcp'})","frozenset({'http', 'normal'})",0.20264369641155922,0.3002540489044141,0.12174499841219434,0.6007835455435847,2.0009173822493374,1.0,0.0609004080796668,1.752798371120199,0.6273597363694859,0.3194126223703395,0.42948372358372966,0.5031284200483656
"frozenset({'Normal', 'http'})","frozenset({'Zero', 'normal'})",0.21486979993648778,0.4732851698952048,0.20331851381390917,0.9462405320524663,1.9993031521819786,1.0,0.10162382404561988,9.797619846588509,0.6366150828032027,0.41935483870967744,0.8979343947144268,0.6879152001870987
"frozenset({'Normal', 'http', 'tcp'})","frozenset({'Zero', 'normal'})",0.21486979993648778,0.4732851698952048,0.20331851381390917,0.9462405320524663,1.9993031521819786,1.0,0.10162382404561988,9.797619846588509,0.6366150828032027,0.41935483870967744,0.8979343947144268,0.6879152001870987
"frozenset({'Normal', 'http', 'SF', 'tcp'})","frozenset({'Low', 'normal'})",0.1881549698316926,0.48170053985392186,0.18116862496030486,0.9628691983122363,1.998895825618612,1.0,0.09053427441618016,13.958746824388692,0.6155408795404406,0.37072536755746893,0.9283603311543123,0.6694856910391013
